"","SystemCodeNumber","Capacity","Occupancy","LastUpdated","LastUpdated_rounded"
"317","BHMBCCMKT01","577",217,2016-10-21 13:00:00,2016-10-21 13:00:00
"318","BHMBCCMKT01","577",221,2016-10-21 13:30:00,2016-10-21 13:30:00
"319","BHMBCCMKT01","577",218,2016-10-21 14:00:00,2016-10-21 14:00:00
"320","BHMBCCMKT01","577",211,2016-10-21 14:30:00,2016-10-21 14:30:00
"321","BHMBCCMKT01","577",201,2016-10-21 15:00:00,2016-10-21 15:00:00
"322","BHMBCCMKT01","577",187,2016-10-21 15:30:00,2016-10-21 15:30:00
"323","BHMBCCMKT01","577",170,2016-10-21 16:00:00,2016-10-21 16:00:00
"324","BHMBCCMKT01","577",149,2016-10-21 16:30:00,2016-10-21 16:30:00
"325","BHMBCCMKT01","577",57,2016-10-22 07:59:45,2016-10-22 08:00:00
"326","BHMBCCMKT01","577",59,2016-10-22 08:26:46,2016-10-22 08:30:00
"327","BHMBCCMKT01","577",72,2016-10-22 08:59:44,2016-10-22 09:00:00
"328","BHMBCCMKT01","577",93,2016-10-22 09:26:47,2016-10-22 09:30:00
"329","BHMBCCMKT01","577",130,2016-10-22 09:59:44,2016-10-22 10:00:00
"330","BHMBCCMKT01","577",156,2016-10-22 10:26:47,2016-10-22 10:30:00
"331","BHMBCCMKT01","577",198,2016-10-22 10:59:47,2016-10-22 11:00:00
"332","BHMBCCMKT01","577",239,2016-10-22 11:32:43,2016-10-22 11:30:00
"333","BHMBCCMKT01","577",261,2016-10-22 11:59:46,2016-10-22 12:00:00
"334","BHMBCCMKT01","577",324,2016-10-22 12:32:47,2016-10-22 12:30:00
"335","BHMBCCMKT01","577",359,2016-10-22 12:59:47,2016-10-22 13:00:00
"336","BHMBCCMKT01","577",380,2016-10-22 13:32:43,2016-10-22 13:30:00
"337","BHMBCCMKT01","577",408,2016-10-22 13:59:48,2016-10-22 14:00:00
"338","BHMBCCMKT01","577",430,2016-10-22 14:39:47,2016-10-22 14:30:00
"339","BHMBCCMKT01","577",424,2016-10-22 14:59:48,2016-10-22 15:00:00
"340","BHMBCCMKT01","577",403,2016-10-22 15:26:49,2016-10-22 15:30:00
"341","BHMBCCMKT01","577",384,2016-10-22 15:59:47,2016-10-22 16:00:00
"342","BHMBCCMKT01","577",340,2016-10-22 16:26:47,2016-10-22 16:30:00
"343","BHMBCCMKT01","577",47,2016-10-23 07:59:48,2016-10-23 08:00:00
"344","BHMBCCMKT01","577",48,2016-10-23 08:26:51,2016-10-23 08:30:00
"345","BHMBCCMKT01","577",51,2016-10-23 08:59:50,2016-10-23 09:00:00
"346","BHMBCCMKT01","577",50,2016-10-23 09:26:51,2016-10-23 09:30:00
"347","BHMBCCMKT01","577",54,2016-10-23 09:59:52,2016-10-23 10:00:00
"348","BHMBCCMKT01","577",60,2016-10-23 10:26:53,2016-10-23 10:30:00
"349","BHMBCCMKT01","577",80,2016-10-23 10:59:53,2016-10-23 11:00:00
"350","BHMBCCMKT01","577",107,2016-10-23 11:26:49,2016-10-23 11:30:00
"351","BHMBCCMKT01","577",125,2016-10-23 11:59:50,2016-10-23 12:00:00
"352","BHMBCCMKT01","577",144,2016-10-23 12:26:51,2016-10-23 12:30:00
"353","BHMBCCMKT01","577",175,2016-10-23 13:06:52,2016-10-23 13:00:00
"354","BHMBCCMKT01","577",192,2016-10-23 13:26:55,2016-10-23 13:30:00
"355","BHMBCCMKT01","577",215,2016-10-23 13:59:53,2016-10-23 14:00:00
"356","BHMBCCMKT01","577",226,2016-10-23 14:26:51,2016-10-23 14:30:00
"357","BHMBCCMKT01","577",219,2016-10-23 14:59:53,2016-10-23 15:00:00
"358","BHMBCCMKT01","577",215,2016-10-23 15:26:56,2016-10-23 15:30:00
"359","BHMBCCMKT01","577",179,2016-10-23 15:59:54,2016-10-23 16:00:00
"360","BHMBCCMKT01","577",150,2016-10-23 16:26:57,2016-10-23 16:30:00
"361","BHMBCCMKT01","577",47,2016-10-24 07:56:56,2016-10-24 08:00:00
"362","BHMBCCMKT01","577",55,2016-10-24 08:29:56,2016-10-24 08:30:00
"363","BHMBCCMKT01","577",62,2016-10-24 09:03:01,2016-10-24 09:00:00
"364","BHMBCCMKT01","577",73,2016-10-24 09:30:01,2016-10-24 09:30:00
"365","BHMBCCMKT01","577",87,2016-10-24 09:55:57,2016-10-24 10:00:00
"366","BHMBCCMKT01","577",114,2016-10-24 10:30:02,2016-10-24 10:30:00
"367","BHMBCCMKT01","577",137,2016-10-24 11:03:03,2016-10-24 11:00:00
"368","BHMBCCMKT01","577",155,2016-10-24 11:29:57,2016-10-24 11:30:00
"369","BHMBCCMKT01","577",173,2016-10-24 12:02:57,2016-10-24 12:00:00
"370","BHMBCCMKT01","577",191,2016-10-24 12:30:03,2016-10-24 12:30:00
"371","BHMBCCMKT01","577",198,2016-10-24 12:56:58,2016-10-24 13:00:00
"372","BHMBCCMKT01","577",208,2016-10-24 13:30:03,2016-10-24 13:30:00
"373","BHMBCCMKT01","577",219,2016-10-24 13:56:01,2016-10-24 14:00:00
"374","BHMBCCMKT01","577",215,2016-10-24 14:30:02,2016-10-24 14:30:00
"375","BHMBCCMKT01","577",209,2016-10-24 14:56:02,2016-10-24 15:00:00
"376","BHMBCCMKT01","577",209,2016-10-24 15:32:59,2016-10-24 15:30:00
"377","BHMBCCMKT01","577",192,2016-10-24 16:00:04,2016-10-24 16:00:00
"378","BHMBCCMKT01","577",175,2016-10-24 16:33:03,2016-10-24 16:30:00
"379","BHMBCCMKT01","577",54,2016-10-25 08:00:03,2016-10-25 08:00:00
"380","BHMBCCMKT01","577",55,2016-10-25 08:26:08,2016-10-25 08:30:00
"381","BHMBCCMKT01","577",82,2016-10-25 09:00:03,2016-10-25 09:00:00
"382","BHMBCCMKT01","577",95,2016-10-25 09:19:19,2016-10-25 09:30:00
"383","BHMBCCMKT01","577",129,2016-10-25 09:56:19,2016-10-25 10:00:00
"384","BHMBCCMKT01","577",173,2016-10-25 10:29:19,2016-10-25 10:30:00
"385","BHMBCCMKT01","577",202,2016-10-25 10:56:23,2016-10-25 11:00:00
"386","BHMBCCMKT01","577",249,2016-10-25 11:29:22,2016-10-25 11:30:00
"387","BHMBCCMKT01","577",290,2016-10-25 12:02:23,2016-10-25 12:00:00
"388","BHMBCCMKT01","577",303,2016-10-25 12:29:21,2016-10-25 12:30:00
"389","BHMBCCMKT01","577",331,2016-10-25 13:03:20,2016-10-25 13:00:00
"390","BHMBCCMKT01","577",345,2016-10-25 13:29:24,2016-10-25 13:30:00
"391","BHMBCCMKT01","577",363,2016-10-25 13:56:21,2016-10-25 14:00:00
"392","BHMBCCMKT01","577",365,2016-10-25 14:29:23,2016-10-25 14:30:00
"393","BHMBCCMKT01","577",340,2016-10-25 15:02:24,2016-10-25 15:00:00
"394","BHMBCCMKT01","577",302,2016-10-25 15:29:22,2016-10-25 15:30:00
"395","BHMBCCMKT01","577",273,2016-10-25 15:56:25,2016-10-25 16:00:00
"396","BHMBCCMKT01","577",226,2016-10-25 16:29:22,2016-10-25 16:30:00
"397","BHMBCCMKT01","577",56,2016-10-26 07:59:26,2016-10-26 08:00:00
"398","BHMBCCMKT01","577",63,2016-10-26 08:32:27,2016-10-26 08:30:00
"399","BHMBCCMKT01","577",70,2016-10-26 08:59:29,2016-10-26 09:00:00
"400","BHMBCCMKT01","577",87,2016-10-26 09:26:27,2016-10-26 09:30:00
"401","BHMBCCMKT01","577",108,2016-10-26 09:59:25,2016-10-26 10:00:00
"402","BHMBCCMKT01","577",125,2016-10-26 10:26:30,2016-10-26 10:30:00
"403","BHMBCCMKT01","577",159,2016-10-26 10:59:30,2016-10-26 11:00:00
"404","BHMBCCMKT01","577",182,2016-10-26 11:26:28,2016-10-26 11:30:00
"405","BHMBCCMKT01","577",198,2016-10-26 11:59:29,2016-10-26 12:00:00
"406","BHMBCCMKT01","577",205,2016-10-26 12:26:27,2016-10-26 12:30:00
"407","BHMBCCMKT01","577",231,2016-10-26 12:59:31,2016-10-26 13:00:00
"408","BHMBCCMKT01","577",244,2016-10-26 13:26:32,2016-10-26 13:30:00
"409","BHMBCCMKT01","577",260,2016-10-26 13:59:26,2016-10-26 14:00:00
"410","BHMBCCMKT01","577",267,2016-10-26 14:26:26,2016-10-26 14:30:00
"411","BHMBCCMKT01","577",252,2016-10-26 14:59:30,2016-10-26 15:00:00
"412","BHMBCCMKT01","577",238,2016-10-26 15:26:30,2016-10-26 15:30:00
"413","BHMBCCMKT01","577",212,2016-10-26 15:59:32,2016-10-26 16:00:00
"414","BHMBCCMKT01","577",180,2016-10-26 16:32:30,2016-10-26 16:30:00
"415","BHMBCCMKT01","577",54,2016-10-27 07:59:33,2016-10-27 08:00:00
"416","BHMBCCMKT01","577",60,2016-10-27 08:32:33,2016-10-27 08:30:00
"417","BHMBCCMKT01","577",69,2016-10-27 08:59:33,2016-10-27 09:00:00
"418","BHMBCCMKT01","577",90,2016-10-27 09:32:35,2016-10-27 09:30:00
"419","BHMBCCMKT01","577",102,2016-10-27 09:59:37,2016-10-27 10:00:00
"420","BHMBCCMKT01","577",117,2016-10-27 10:25:37,2016-10-27 10:30:00
"421","BHMBCCMKT01","577",160,2016-10-27 10:59:38,2016-10-27 11:00:00
"422","BHMBCCMKT01","577",189,2016-10-27 11:32:32,2016-10-27 11:30:00
"423","BHMBCCMKT01","577",207,2016-10-27 11:59:38,2016-10-27 12:00:00
"424","BHMBCCMKT01","577",222,2016-10-27 12:26:35,2016-10-27 12:30:00
"425","BHMBCCMKT01","577",247,2016-10-27 12:59:36,2016-10-27 13:00:00
"426","BHMBCCMKT01","577",271,2016-10-27 13:32:35,2016-10-27 13:30:00
"427","BHMBCCMKT01","577",279,2016-10-27 13:59:37,2016-10-27 14:00:00
"428","BHMBCCMKT01","577",280,2016-10-27 14:26:38,2016-10-27 14:30:00
"429","BHMBCCMKT01","577",266,2016-10-27 14:59:37,2016-10-27 15:00:00
"430","BHMBCCMKT01","577",263,2016-10-27 15:26:33,2016-10-27 15:30:00
"431","BHMBCCMKT01","577",241,2016-10-27 15:59:38,2016-10-27 16:00:00
"432","BHMBCCMKT01","577",225,2016-10-27 16:26:39,2016-10-27 16:30:00
"433","BHMBCCMKT01","577",57,2016-10-28 08:00:00,2016-10-28 08:00:00
"434","BHMBCCMKT01","577",57,2016-10-28 08:16:41,2016-10-28 08:30:00
"435","BHMBCCMKT01","577",69,2016-10-28 08:56:40,2016-10-28 09:00:00
"436","BHMBCCMKT01","577",99,2016-10-28 09:29:43,2016-10-28 09:30:00
"437","BHMBCCMKT01","577",135,2016-10-28 10:02:44,2016-10-28 10:00:00
"438","BHMBCCMKT01","577",171,2016-10-28 10:29:41,2016-10-28 10:30:00
"439","BHMBCCMKT01","577",196,2016-10-28 10:56:43,2016-10-28 11:00:00
"440","BHMBCCMKT01","577",230,2016-10-28 11:29:44,2016-10-28 11:30:00
"441","BHMBCCMKT01","577",262,2016-10-28 12:02:44,2016-10-28 12:00:00
"442","BHMBCCMKT01","577",269,2016-10-28 12:29:45,2016-10-28 12:30:00
"443","BHMBCCMKT01","577",266,2016-10-28 13:02:43,2016-10-28 13:00:00
"444","BHMBCCMKT01","577",275,2016-10-28 13:29:45,2016-10-28 13:30:00
"445","BHMBCCMKT01","577",296,2016-10-28 14:02:39,2016-10-28 14:00:00
"446","BHMBCCMKT01","577",290,2016-10-28 14:29:45,2016-10-28 14:30:00
"447","BHMBCCMKT01","577",282,2016-10-28 15:02:43,2016-10-28 15:00:00
"448","BHMBCCMKT01","577",269,2016-10-28 15:29:41,2016-10-28 15:30:00
"449","BHMBCCMKT01","577",256,2016-10-28 16:02:40,2016-10-28 16:00:00
"450","BHMBCCMKT01","577",220,2016-10-28 16:29:42,2016-10-28 16:30:00
"451","BHMBCCMKT01","577",51,2016-10-29 07:59:48,2016-10-29 08:00:00
"452","BHMBCCMKT01","577",56,2016-10-29 08:26:46,2016-10-29 08:30:00
"453","BHMBCCMKT01","577",66,2016-10-29 08:59:48,2016-10-29 09:00:00
"454","BHMBCCMKT01","577",91,2016-10-29 09:26:50,2016-10-29 09:30:00
"455","BHMBCCMKT01","577",124,2016-10-29 09:59:51,2016-10-29 10:00:00
"456","BHMBCCMKT01","577",164,2016-10-29 10:26:49,2016-10-29 10:30:00
"457","BHMBCCMKT01","577",213,2016-10-29 10:59:46,2016-10-29 11:00:00
"458","BHMBCCMKT01","577",267,2016-10-29 11:25:51,2016-10-29 11:30:00
"459","BHMBCCMKT01","577",314,2016-10-29 12:06:51,2016-10-29 12:00:00
"460","BHMBCCMKT01","577",339,2016-10-29 12:26:46,2016-10-29 12:30:00
"461","BHMBCCMKT01","577",338,2016-10-29 12:59:51,2016-10-29 13:00:00
"462","BHMBCCMKT01","577",368,2016-10-29 13:26:47,2016-10-29 13:30:00
"463","BHMBCCMKT01","577",366,2016-10-29 13:59:51,2016-10-29 14:00:00
"464","BHMBCCMKT01","577",374,2016-10-29 14:26:50,2016-10-29 14:30:00
"465","BHMBCCMKT01","577",414,2016-10-29 14:59:51,2016-10-29 15:00:00
"466","BHMBCCMKT01","577",417,2016-10-29 15:26:52,2016-10-29 15:30:00
"467","BHMBCCMKT01","577",417,2016-10-29 15:59:51,2016-10-29 16:00:00
"468","BHMBCCMKT01","577",369,2016-10-29 16:26:53,2016-10-29 16:30:00
"469","BHMBCCMKT01","577",43,2016-10-30 07:59:55,2016-10-30 08:00:00
"470","BHMBCCMKT01","577",44,2016-10-30 08:25:53,2016-10-30 08:30:00
"471","BHMBCCMKT01","577",45,2016-10-30 08:59:52,2016-10-30 09:00:00
"472","BHMBCCMKT01","577",44,2016-10-30 09:25:57,2016-10-30 09:30:00
"473","BHMBCCMKT01","577",47,2016-10-30 09:59:52,2016-10-30 10:00:00
"474","BHMBCCMKT01","577",61,2016-10-30 10:25:54,2016-10-30 10:30:00
"475","BHMBCCMKT01","577",84,2016-10-30 10:59:56,2016-10-30 11:00:00
"476","BHMBCCMKT01","577",107,2016-10-30 11:25:55,2016-10-30 11:30:00
"477","BHMBCCMKT01","577",122,2016-10-30 11:59:58,2016-10-30 12:00:00
"478","BHMBCCMKT01","577",142,2016-10-30 12:26:54,2016-10-30 12:30:00
"479","BHMBCCMKT01","577",169,2016-10-30 13:06:59,2016-10-30 13:00:00
"480","BHMBCCMKT01","577",177,2016-10-30 13:25:59,2016-10-30 13:30:00
"481","BHMBCCMKT01","577",182,2016-10-30 13:59:59,2016-10-30 14:00:00
"482","BHMBCCMKT01","577",183,2016-10-30 14:32:54,2016-10-30 14:30:00
"483","BHMBCCMKT01","577",157,2016-10-30 15:00:00,2016-10-30 15:00:00
"484","BHMBCCMKT01","577",147,2016-10-30 15:32:59,2016-10-30 15:30:00
"485","BHMBCCMKT01","577",147,2016-10-30 16:00:00,2016-10-30 16:00:00
"486","BHMBCCMKT01","577",147,2016-10-30 16:30:00,2016-10-30 16:30:00
"487","BHMBCCMKT01","577",49,2016-10-31 08:00:03,2016-10-31 08:00:00
"488","BHMBCCMKT01","577",58,2016-10-31 08:26:02,2016-10-31 08:30:00
"489","BHMBCCMKT01","577",67,2016-10-31 09:00:00,2016-10-31 09:00:00
"490","BHMBCCMKT01","577",92,2016-10-31 09:26:03,2016-10-31 09:30:00
"491","BHMBCCMKT01","577",111,2016-10-31 10:00:05,2016-10-31 10:00:00
"492","BHMBCCMKT01","577",129,2016-10-31 10:26:02,2016-10-31 10:30:00
"493","BHMBCCMKT01","577",166,2016-10-31 11:00:02,2016-10-31 11:00:00
"494","BHMBCCMKT01","577",178,2016-10-31 11:26:04,2016-10-31 11:30:00
"495","BHMBCCMKT01","577",198,2016-10-31 12:00:04,2016-10-31 12:00:00
"496","BHMBCCMKT01","577",199,2016-10-31 12:26:06,2016-10-31 12:30:00
"497","BHMBCCMKT01","577",198,2016-10-31 13:00:06,2016-10-31 13:00:00
"498","BHMBCCMKT01","577",201,2016-10-31 13:26:01,2016-10-31 13:30:00
"499","BHMBCCMKT01","577",189,2016-10-31 13:59:47,2016-10-31 14:00:00
"500","BHMBCCMKT01","577",185,2016-10-31 14:26:05,2016-10-31 14:30:00
"501","BHMBCCMKT01","577",160,2016-10-31 15:00:03,2016-10-31 15:00:00
"502","BHMBCCMKT01","577",141,2016-10-31 15:27:04,2016-10-31 15:30:00
"503","BHMBCCMKT01","577",130,2016-10-31 16:00:07,2016-10-31 16:00:00
"504","BHMBCCMKT01","577",121,2016-10-31 16:26:06,2016-10-31 16:30:00
"505","BHMBCCMKT01","577",50,2016-11-01 08:06:07,2016-11-01 08:00:00
"506","BHMBCCMKT01","577",54,2016-11-01 08:26:07,2016-11-01 08:30:00
"507","BHMBCCMKT01","577",69,2016-11-01 09:00:08,2016-11-01 09:00:00
"508","BHMBCCMKT01","577",91,2016-11-01 09:26:12,2016-11-01 09:30:00
"509","BHMBCCMKT01","577",135,2016-11-01 10:00:08,2016-11-01 10:00:00
"510","BHMBCCMKT01","577",163,2016-11-01 10:26:11,2016-11-01 10:30:00
"511","BHMBCCMKT01","577",185,2016-11-01 11:00:09,2016-11-01 11:00:00
"512","BHMBCCMKT01","577",207,2016-11-01 11:26:11,2016-11-01 11:30:00
"513","BHMBCCMKT01","577",239,2016-11-01 12:00:08,2016-11-01 12:00:00
"514","BHMBCCMKT01","577",244,2016-11-01 12:26:12,2016-11-01 12:30:00
"515","BHMBCCMKT01","577",243,2016-11-01 13:00:12,2016-11-01 13:00:00
"516","BHMBCCMKT01","577",241,2016-11-01 13:26:12,2016-11-01 13:30:00
"517","BHMBCCMKT01","577",229,2016-11-01 14:00:09,2016-11-01 14:00:00
"518","BHMBCCMKT01","577",199,2016-11-01 14:26:10,2016-11-01 14:30:00
"519","BHMBCCMKT01","577",180,2016-11-01 15:00:12,2016-11-01 15:00:00
"520","BHMBCCMKT01","577",167,2016-11-01 15:27:09,2016-11-01 15:30:00
"521","BHMBCCMKT01","577",153,2016-11-01 16:00:09,2016-11-01 16:00:00
"522","BHMBCCMKT01","577",133,2016-11-01 16:33:14,2016-11-01 16:30:00
"523","BHMBCCMKT01","577",50,2016-11-02 07:56:18,2016-11-02 08:00:00
"524","BHMBCCMKT01","577",52,2016-11-02 08:30:14,2016-11-02 08:30:00
"525","BHMBCCMKT01","577",57,2016-11-02 08:56:14,2016-11-02 09:00:00
"526","BHMBCCMKT01","577",81,2016-11-02 09:30:15,2016-11-02 09:30:00
"527","BHMBCCMKT01","577",97,2016-11-02 09:56:15,2016-11-02 10:00:00
"528","BHMBCCMKT01","577",125,2016-11-02 10:29:19,2016-11-02 10:30:00
"529","BHMBCCMKT01","577",144,2016-11-02 10:56:16,2016-11-02 11:00:00
"530","BHMBCCMKT01","577",167,2016-11-02 11:30:19,2016-11-02 11:30:00
"531","BHMBCCMKT01","577",169,2016-11-02 11:56:19,2016-11-02 12:00:00
"532","BHMBCCMKT01","577",184,2016-11-02 12:30:20,2016-11-02 12:30:00
"533","BHMBCCMKT01","577",192,2016-11-02 13:03:20,2016-11-02 13:00:00
"534","BHMBCCMKT01","577",188,2016-11-02 13:30:18,2016-11-02 13:30:00
"535","BHMBCCMKT01","577",188,2016-11-02 14:03:20,2016-11-02 14:00:00
"536","BHMBCCMKT01","577",171,2016-11-02 14:30:16,2016-11-02 14:30:00
"537","BHMBCCMKT01","577",153,2016-11-02 14:56:19,2016-11-02 15:00:00
"538","BHMBCCMKT01","577",130,2016-11-02 15:29:19,2016-11-02 15:30:00
"539","BHMBCCMKT01","577",125,2016-11-02 16:03:20,2016-11-02 16:00:00
"540","BHMBCCMKT01","577",115,2016-11-02 16:30:18,2016-11-02 16:30:00
"541","BHMBCCMKT01","577",51,2016-11-03 08:00:22,2016-11-03 08:00:00
"542","BHMBCCMKT01","577",56,2016-11-03 08:26:26,2016-11-03 08:30:00
"543","BHMBCCMKT01","577",60,2016-11-03 09:00:22,2016-11-03 09:00:00
"544","BHMBCCMKT01","577",80,2016-11-03 09:26:22,2016-11-03 09:30:00
"545","BHMBCCMKT01","577",119,2016-11-03 10:00:22,2016-11-03 10:00:00
"546","BHMBCCMKT01","577",138,2016-11-03 10:26:25,2016-11-03 10:30:00
"547","BHMBCCMKT01","577",185,2016-11-03 11:00:24,2016-11-03 11:00:00
"548","BHMBCCMKT01","577",195,2016-11-03 11:26:27,2016-11-03 11:30:00
"549","BHMBCCMKT01","577",195,2016-11-03 12:00:26,2016-11-03 12:00:00
"550","BHMBCCMKT01","577",191,2016-11-03 12:26:27,2016-11-03 12:30:00
"551","BHMBCCMKT01","577",196,2016-11-03 12:59:26,2016-11-03 13:00:00
"552","BHMBCCMKT01","577",191,2016-11-03 13:26:26,2016-11-03 13:30:00
"553","BHMBCCMKT01","577",187,2016-11-03 13:59:26,2016-11-03 14:00:00
"554","BHMBCCMKT01","577",177,2016-11-03 14:26:23,2016-11-03 14:30:00
"555","BHMBCCMKT01","577",154,2016-11-03 15:00:23,2016-11-03 15:00:00
"556","BHMBCCMKT01","577",142,2016-11-03 15:26:24,2016-11-03 15:30:00
"557","BHMBCCMKT01","577",120,2016-11-03 16:03:28,2016-11-03 16:00:00
"558","BHMBCCMKT01","577",108,2016-11-03 16:30:27,2016-11-03 16:30:00
"559","BHMBCCMKT01","577",48,2016-11-04 08:00:29,2016-11-04 08:00:00
"560","BHMBCCMKT01","577",56,2016-11-04 08:26:32,2016-11-04 08:30:00
"561","BHMBCCMKT01","577",71,2016-11-04 08:59:32,2016-11-04 09:00:00
"562","BHMBCCMKT01","577",97,2016-11-04 09:33:32,2016-11-04 09:30:00
"563","BHMBCCMKT01","577",115,2016-11-04 10:00:29,2016-11-04 10:00:00
"564","BHMBCCMKT01","577",135,2016-11-04 10:26:31,2016-11-04 10:30:00
"565","BHMBCCMKT01","577",154,2016-11-04 11:00:33,2016-11-04 11:00:00
"566","BHMBCCMKT01","577",179,2016-11-04 11:33:31,2016-11-04 11:30:00
"567","BHMBCCMKT01","577",183,2016-11-04 12:00:31,2016-11-04 12:00:00
"568","BHMBCCMKT01","577",182,2016-11-04 12:33:34,2016-11-04 12:30:00
"569","BHMBCCMKT01","577",171,2016-11-04 13:00:30,2016-11-04 13:00:00
"570","BHMBCCMKT01","577",173,2016-11-04 13:26:33,2016-11-04 13:30:00
"571","BHMBCCMKT01","577",179,2016-11-04 13:59:31,2016-11-04 14:00:00
"572","BHMBCCMKT01","577",167,2016-11-04 14:26:30,2016-11-04 14:30:00
"573","BHMBCCMKT01","577",156,2016-11-04 15:00:30,2016-11-04 15:00:00
"574","BHMBCCMKT01","577",145,2016-11-04 15:26:30,2016-11-04 15:30:00
"575","BHMBCCMKT01","577",136,2016-11-04 16:00:33,2016-11-04 16:00:00
"576","BHMBCCMKT01","577",119,2016-11-04 16:26:30,2016-11-04 16:30:00
"577","BHMBCCMKT01","577",43,2016-11-05 08:00:35,2016-11-05 08:00:00
"578","BHMBCCMKT01","577",48,2016-11-05 08:26:35,2016-11-05 08:30:00
"579","BHMBCCMKT01","577",59,2016-11-05 08:59:37,2016-11-05 09:00:00
"580","BHMBCCMKT01","577",90,2016-11-05 09:26:38,2016-11-05 09:30:00
"581","BHMBCCMKT01","577",135,2016-11-05 09:59:37,2016-11-05 10:00:00
"582","BHMBCCMKT01","577",181,2016-11-05 10:33:38,2016-11-05 10:30:00
"583","BHMBCCMKT01","577",224,2016-11-05 10:59:39,2016-11-05 11:00:00
"584","BHMBCCMKT01","577",243,2016-11-05 11:26:38,2016-11-05 11:30:00
"585","BHMBCCMKT01","577",278,2016-11-05 12:06:39,2016-11-05 12:00:00
"586","BHMBCCMKT01","577",288,2016-11-05 12:26:41,2016-11-05 12:30:00
"587","BHMBCCMKT01","577",331,2016-11-05 13:00:37,2016-11-05 13:00:00
"588","BHMBCCMKT01","577",351,2016-11-05 13:33:39,2016-11-05 13:30:00
"589","BHMBCCMKT01","577",361,2016-11-05 13:59:41,2016-11-05 14:00:00
"590","BHMBCCMKT01","577",346,2016-11-05 14:26:39,2016-11-05 14:30:00
"591","BHMBCCMKT01","577",369,2016-11-05 15:00:40,2016-11-05 15:00:00
"592","BHMBCCMKT01","577",390,2016-11-05 15:26:40,2016-11-05 15:30:00
"593","BHMBCCMKT01","577",368,2016-11-05 16:00:41,2016-11-05 16:00:00
"594","BHMBCCMKT01","577",340,2016-11-05 16:26:40,2016-11-05 16:30:00
"595","BHMBCCMKT01","577",35,2016-11-06 08:00:42,2016-11-06 08:00:00
"596","BHMBCCMKT01","577",35,2016-11-06 08:26:43,2016-11-06 08:30:00
"597","BHMBCCMKT01","577",36,2016-11-06 09:00:42,2016-11-06 09:00:00
"598","BHMBCCMKT01","577",39,2016-11-06 09:33:44,2016-11-06 09:30:00
"599","BHMBCCMKT01","577",46,2016-11-06 10:00:43,2016-11-06 10:00:00
"600","BHMBCCMKT01","577",53,2016-11-06 10:26:46,2016-11-06 10:30:00
"601","BHMBCCMKT01","577",77,2016-11-06 10:59:45,2016-11-06 11:00:00
"602","BHMBCCMKT01","577",96,2016-11-06 11:26:44,2016-11-06 11:30:00
"603","BHMBCCMKT01","577",124,2016-11-06 11:59:43,2016-11-06 12:00:00
"604","BHMBCCMKT01","577",153,2016-11-06 12:26:47,2016-11-06 12:30:00
"605","BHMBCCMKT01","577",178,2016-11-06 13:06:45,2016-11-06 13:00:00
"606","BHMBCCMKT01","577",188,2016-11-06 13:26:43,2016-11-06 13:30:00
"607","BHMBCCMKT01","577",216,2016-11-06 13:59:46,2016-11-06 14:00:00
"608","BHMBCCMKT01","577",225,2016-11-06 14:33:47,2016-11-06 14:30:00
"609","BHMBCCMKT01","577",211,2016-11-06 15:00:47,2016-11-06 15:00:00
"610","BHMBCCMKT01","577",188,2016-11-06 15:26:45,2016-11-06 15:30:00
"611","BHMBCCMKT01","577",163,2016-11-06 15:59:48,2016-11-06 16:00:00
"612","BHMBCCMKT01","577",130,2016-11-06 16:26:45,2016-11-06 16:30:00
"613","BHMBCCMKT01","577",30,2016-11-07 08:00:52,2016-11-07 08:00:00
"614","BHMBCCMKT01","577",38,2016-11-07 08:26:53,2016-11-07 08:30:00
"615","BHMBCCMKT01","577",49,2016-11-07 08:59:50,2016-11-07 09:00:00
"616","BHMBCCMKT01","577",61,2016-11-07 09:26:49,2016-11-07 09:30:00
"617","BHMBCCMKT01","577",87,2016-11-07 09:59:50,2016-11-07 10:00:00
"618","BHMBCCMKT01","577",110,2016-11-07 10:26:49,2016-11-07 10:30:00
"619","BHMBCCMKT01","577",142,2016-11-07 10:59:51,2016-11-07 11:00:00
"620","BHMBCCMKT01","577",157,2016-11-07 11:26:51,2016-11-07 11:30:00
"621","BHMBCCMKT01","577",157,2016-11-07 11:59:51,2016-11-07 12:00:00
"622","BHMBCCMKT01","577",160,2016-11-07 12:26:50,2016-11-07 12:30:00
"623","BHMBCCMKT01","577",154,2016-11-07 12:59:53,2016-11-07 13:00:00
"624","BHMBCCMKT01","577",161,2016-11-07 13:33:52,2016-11-07 13:30:00
"625","BHMBCCMKT01","577",162,2016-11-07 13:59:54,2016-11-07 14:00:00
"626","BHMBCCMKT01","577",156,2016-11-07 14:33:55,2016-11-07 14:30:00
"627","BHMBCCMKT01","577",148,2016-11-07 15:00:51,2016-11-07 15:00:00
"628","BHMBCCMKT01","577",124,2016-11-07 15:33:53,2016-11-07 15:30:00
"629","BHMBCCMKT01","577",119,2016-11-07 16:00:51,2016-11-07 16:00:00
"630","BHMBCCMKT01","577",118,2016-11-07 16:33:53,2016-11-07 16:30:00
"631","BHMBCCMKT01","577",34,2016-11-08 07:59:58,2016-11-08 08:00:00
"632","BHMBCCMKT01","577",36,2016-11-08 08:26:55,2016-11-08 08:30:00
"633","BHMBCCMKT01","577",46,2016-11-08 08:59:56,2016-11-08 09:00:00
